2023-02-09 00:12:15,153 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 00:12:15,158 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 00:12:15,668 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.5230989456176758s, status True
2023-02-09 00:12:15,670 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 00:12:15,671 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.001
2023-02-09 00:12:15,672 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.01
2023-02-09 00:12:15,673 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.1
2023-02-09 00:12:15,674 DEBUG property 294 ispo:: ILP infeasible with tolerance 0.1
2023-02-09 00:15:02,127 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 00:15:02,130 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 00:15:02,771 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.6495099067687988s, status True
2023-02-09 00:15:02,772 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 00:15:02,773 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.001
2023-02-09 00:15:02,774 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.01
2023-02-09 00:15:02,775 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.1
2023-02-09 00:15:02,776 DEBUG property 294 ispo:: ILP infeasible with tolerance 0.1
2023-02-09 16:04:15,381 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 16:04:15,392 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 16:04:16,224 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.8513028621673584s, status True
2023-02-09 16:04:16,226 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 16:04:16,228 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.001
2023-02-09 16:04:16,230 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.01
2023-02-09 16:04:16,232 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.1
2023-02-09 16:04:16,234 DEBUG property 294 ispo:: ILP infeasible with tolerance 0.1
2023-02-09 16:11:43,468 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 16:11:43,472 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 16:11:43,795 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.3328216075897217s, status True
2023-02-09 16:11:43,796 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 16:11:43,796 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.001
2023-02-09 16:11:43,796 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.01
2023-02-09 16:11:43,797 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.1
2023-02-09 16:11:43,797 DEBUG property 371 ispo2:: ILP infeasible with tolerance 0.1
2023-02-09 16:12:40,518 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 16:12:40,522 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 16:12:41,137 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.6208090782165527s, status True
2023-02-09 16:12:41,141 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 16:12:41,142 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.001
2023-02-09 16:12:41,143 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.01
2023-02-09 16:12:41,145 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.1
2023-02-09 16:12:41,146 DEBUG property 371 ispo2:: ILP infeasible with tolerance 0.1
2023-03-17 17:55:10,719 INFO solution 42 mnw_solve:: Set parameter Username
2023-03-17 17:55:10,724 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-03-17 17:55:11,260 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.547173023223877s, status True
2023-03-17 17:55:11,261 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.0001
2023-03-17 17:55:11,261 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.001
2023-03-17 17:55:11,262 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.01
2023-03-17 17:55:11,262 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.1
2023-03-17 17:55:11,263 DEBUG property 371 ispo2:: ILP infeasible with tolerance 0.1
2023-03-17 18:08:53,949 INFO solution 42 mnw_solve:: Set parameter Username
2023-03-17 18:08:53,955 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-03-17 18:08:54,541 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.597794771194458s, status True
2023-03-17 18:09:19,306 INFO solution 42 mnw_solve:: Set parameter Username
2023-03-17 18:09:19,311 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-03-17 18:09:19,803 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.5024290084838867s, status True
2023-03-17 18:33:01,763 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies dupeq1: 1
2023-03-17 18:33:01,763 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies eqx: 1
2023-03-17 18:33:01,763 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies dupeqx: 1
2023-03-17 18:33:01,763 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies ef: 0
2023-03-17 18:33:01,763 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies ef1: 1
2023-03-17 18:33:01,764 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies efx: 1
2023-03-17 18:33:01,764 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies po: 1
2023-03-17 18:33:01,765 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies eq+po: 0
2023-03-17 18:33:01,766 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies eq1+po: 1
2023-03-17 18:33:01,767 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies eqx+po: 1
2023-03-17 18:33:01,767 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:33:01,768 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:33:01,769 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies ef+po: 0
2023-03-17 18:33:01,770 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies ef1+po: 1
2023-03-17 18:33:01,771 DEBUG eq 36 update_results:: instance 88, method mnw, satisfies efx+po: 1
2023-03-17 18:33:02,262 INFO eq 158 eq_goods:: done with mnw for instance 89 in 0.49071311950683594s, status True
2023-03-17 18:33:02,263 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies eq: 0
2023-03-17 18:33:02,264 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies eq1: 1
2023-03-17 18:33:02,264 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies dupeq1: 1
2023-03-17 18:33:02,264 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies eqx: 1
2023-03-17 18:33:02,264 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies dupeqx: 1
2023-03-17 18:33:02,264 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies ef: 0
2023-03-17 18:33:02,264 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies ef1: 1
2023-03-17 18:33:02,264 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies efx: 1
2023-03-17 18:33:02,265 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies po: 1
2023-03-17 18:33:02,266 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies eq+po: 0
2023-03-17 18:33:02,267 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies eq1+po: 1
2023-03-17 18:33:02,268 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies eqx+po: 1
2023-03-17 18:33:02,268 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:33:02,269 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:33:02,270 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies ef+po: 0
2023-03-17 18:33:02,271 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies ef1+po: 1
2023-03-17 18:33:02,272 DEBUG eq 36 update_results:: instance 89, method mnw, satisfies efx+po: 1
2023-03-17 18:33:02,754 INFO eq 158 eq_goods:: done with mnw for instance 90 in 0.4814441204071045s, status True
2023-03-17 18:33:02,755 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies eq: 0
2023-03-17 18:33:02,755 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies eq1: 1
2023-03-17 18:33:02,756 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies dupeq1: 1
2023-03-17 18:33:02,756 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies eqx: 1
2023-03-17 18:33:02,756 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies dupeqx: 1
2023-03-17 18:33:02,756 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies ef: 0
2023-03-17 18:33:02,756 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies ef1: 1
2023-03-17 18:33:02,756 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies efx: 1
2023-03-17 18:33:02,757 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies po: 1
2023-03-17 18:33:02,758 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies eq+po: 0
2023-03-17 18:33:02,758 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies eq1+po: 1
2023-03-17 18:33:02,759 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies eqx+po: 1
2023-03-17 18:33:02,760 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:33:02,761 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:33:02,761 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies ef+po: 0
2023-03-17 18:33:02,762 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies ef1+po: 1
2023-03-17 18:33:02,763 DEBUG eq 36 update_results:: instance 90, method mnw, satisfies efx+po: 1
2023-03-17 18:33:03,246 INFO eq 158 eq_goods:: done with mnw for instance 91 in 0.48257994651794434s, status True
2023-03-17 18:33:03,248 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies eq: 0
2023-03-17 18:33:03,248 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies eq1: 1
2023-03-17 18:33:03,248 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies dupeq1: 1
2023-03-17 18:33:03,248 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies eqx: 0
2023-03-17 18:33:03,248 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies dupeqx: 0
2023-03-17 18:33:03,248 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies ef: 0
2023-03-17 18:33:03,248 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies ef1: 1
2023-03-17 18:33:03,248 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies efx: 1
2023-03-17 18:33:03,249 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies po: 1
2023-03-17 18:33:03,250 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies eq+po: 0
2023-03-17 18:33:03,251 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies eq1+po: 1
2023-03-17 18:33:03,252 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies eqx+po: 0
2023-03-17 18:33:03,253 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:33:03,254 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies eqx+efx+po: 0
2023-03-17 18:33:03,255 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies ef+po: 0
2023-03-17 18:33:03,256 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies ef1+po: 1
2023-03-17 18:33:03,257 DEBUG eq 36 update_results:: instance 91, method mnw, satisfies efx+po: 1
2023-03-17 18:33:03,705 INFO eq 158 eq_goods:: done with mnw for instance 92 in 0.4473378658294678s, status True
2023-03-17 18:33:03,706 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies eq: 0
2023-03-17 18:33:03,706 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies eq1: 1
2023-03-17 18:33:03,706 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies dupeq1: 1
2023-03-17 18:33:03,706 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies eqx: 1
2023-03-17 18:33:03,706 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies dupeqx: 1
2023-03-17 18:33:03,707 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies ef: 0
2023-03-17 18:33:03,707 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies ef1: 1
2023-03-17 18:33:03,707 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies efx: 1
2023-03-17 18:33:03,708 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies po: 1
2023-03-17 18:33:03,708 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies eq+po: 0
2023-03-17 18:33:03,709 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies eq1+po: 1
2023-03-17 18:33:03,710 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies eqx+po: 1
2023-03-17 18:33:03,711 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:33:03,712 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:33:03,713 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies ef+po: 0
2023-03-17 18:33:03,714 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies ef1+po: 1
2023-03-17 18:33:03,714 DEBUG eq 36 update_results:: instance 92, method mnw, satisfies efx+po: 1
2023-03-17 18:33:04,163 INFO eq 158 eq_goods:: done with mnw for instance 93 in 0.448073148727417s, status True
2023-03-17 18:33:04,164 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies eq: 0
2023-03-17 18:33:04,164 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies eq1: 1
2023-03-17 18:33:04,165 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies dupeq1: 1
2023-03-17 18:33:04,165 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies eqx: 0
2023-03-17 18:33:04,165 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies dupeqx: 0
2023-03-17 18:33:04,165 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies ef: 0
2023-03-17 18:33:04,165 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies ef1: 1
2023-03-17 18:33:04,165 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies efx: 1
2023-03-17 18:33:04,166 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies po: 1
2023-03-17 18:33:04,167 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies eq+po: 0
2023-03-17 18:33:04,168 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies eq1+po: 1
2023-03-17 18:33:04,169 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies eqx+po: 0
2023-03-17 18:33:04,170 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:33:04,170 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies eqx+efx+po: 0
2023-03-17 18:33:04,171 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies ef+po: 0
2023-03-17 18:33:04,172 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies ef1+po: 1
2023-03-17 18:33:04,173 DEBUG eq 36 update_results:: instance 93, method mnw, satisfies efx+po: 1
2023-03-17 18:33:04,607 INFO eq 158 eq_goods:: done with mnw for instance 94 in 0.4336662292480469s, status True
2023-03-17 18:33:04,608 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies eq: 0
2023-03-17 18:33:04,608 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies eq1: 1
2023-03-17 18:33:04,609 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies dupeq1: 1
2023-03-17 18:33:04,609 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies eqx: 1
2023-03-17 18:33:04,609 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies dupeqx: 1
2023-03-17 18:33:04,609 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies ef: 0
2023-03-17 18:33:04,609 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies ef1: 1
2023-03-17 18:33:04,609 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies efx: 1
2023-03-17 18:33:04,610 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies po: 1
2023-03-17 18:33:04,611 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies eq+po: 0
2023-03-17 18:33:04,611 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies eq1+po: 1
2023-03-17 18:33:04,612 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies eqx+po: 1
2023-03-17 18:33:04,613 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:33:04,614 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:33:04,615 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies ef+po: 0
2023-03-17 18:33:04,615 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies ef1+po: 1
2023-03-17 18:33:04,616 DEBUG eq 36 update_results:: instance 94, method mnw, satisfies efx+po: 1
2023-03-17 18:33:05,051 INFO eq 158 eq_goods:: done with mnw for instance 95 in 0.43441104888916016s, status True
2023-03-17 18:33:05,052 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies eq: 0
2023-03-17 18:33:05,052 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies eq1: 1
2023-03-17 18:33:05,052 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies dupeq1: 1
2023-03-17 18:33:05,053 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies eqx: 1
2023-03-17 18:33:05,053 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies dupeqx: 1
2023-03-17 18:33:05,053 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies ef: 0
2023-03-17 18:33:05,053 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies ef1: 1
2023-03-17 18:33:05,053 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies efx: 1
2023-03-17 18:33:05,054 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies po: 1
2023-03-17 18:33:05,054 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies eq+po: 0
2023-03-17 18:33:05,055 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies eq1+po: 1
2023-03-17 18:33:05,056 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies eqx+po: 1
2023-03-17 18:33:05,057 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:33:05,058 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:33:05,058 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies ef+po: 0
2023-03-17 18:33:05,059 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies ef1+po: 1
2023-03-17 18:33:05,060 DEBUG eq 36 update_results:: instance 95, method mnw, satisfies efx+po: 1
2023-03-17 18:33:05,501 INFO eq 158 eq_goods:: done with mnw for instance 96 in 0.4401590824127197s, status True
2023-03-17 18:33:05,502 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies eq: 0
2023-03-17 18:33:05,502 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies eq1: 1
2023-03-17 18:33:05,502 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies dupeq1: 1
2023-03-17 18:33:05,503 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies eqx: 1
2023-03-17 18:33:05,503 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies dupeqx: 1
2023-03-17 18:33:05,503 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies ef: 0
2023-03-17 18:33:05,503 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies ef1: 1
2023-03-17 18:33:05,503 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies efx: 1
2023-03-17 18:33:05,504 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies po: 1
2023-03-17 18:33:05,505 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies eq+po: 0
2023-03-17 18:33:05,506 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies eq1+po: 1
2023-03-17 18:33:05,506 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies eqx+po: 1
2023-03-17 18:33:05,507 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:33:05,508 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:33:05,509 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies ef+po: 0
2023-03-17 18:33:05,510 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies ef1+po: 1
2023-03-17 18:33:05,511 DEBUG eq 36 update_results:: instance 96, method mnw, satisfies efx+po: 1
2023-03-17 18:33:05,956 INFO eq 158 eq_goods:: done with mnw for instance 97 in 0.4450967311859131s, status True
2023-03-17 18:33:05,957 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies eq: 0
2023-03-17 18:33:05,958 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies eq1: 1
2023-03-17 18:33:05,958 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies dupeq1: 1
2023-03-17 18:33:05,958 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies eqx: 1
2023-03-17 18:33:05,958 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies dupeqx: 1
2023-03-17 18:33:05,958 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies ef: 0
2023-03-17 18:33:05,958 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies ef1: 1
2023-03-17 18:33:05,958 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies efx: 1
2023-03-17 18:33:05,959 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies po: 1
2023-03-17 18:33:05,960 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies eq+po: 0
2023-03-17 18:33:05,961 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies eq1+po: 1
2023-03-17 18:33:05,962 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies eqx+po: 1
2023-03-17 18:33:05,962 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:33:05,963 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:33:05,964 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies ef+po: 0
2023-03-17 18:33:05,965 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies ef1+po: 1
2023-03-17 18:33:05,966 DEBUG eq 36 update_results:: instance 97, method mnw, satisfies efx+po: 1
2023-03-17 18:33:06,384 INFO eq 158 eq_goods:: done with mnw for instance 98 in 0.41823697090148926s, status True
2023-03-17 18:33:06,386 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies eq: 0
2023-03-17 18:33:06,386 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies eq1: 1
2023-03-17 18:33:06,386 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies dupeq1: 1
2023-03-17 18:33:06,386 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies eqx: 1
2023-03-17 18:33:06,386 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies dupeqx: 1
2023-03-17 18:33:06,386 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies ef: 0
2023-03-17 18:33:06,386 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies ef1: 1
2023-03-17 18:33:06,386 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies efx: 1
2023-03-17 18:33:06,387 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies po: 1
2023-03-17 18:33:06,388 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies eq+po: 0
2023-03-17 18:33:06,389 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies eq1+po: 1
2023-03-17 18:33:06,389 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies eqx+po: 1
2023-03-17 18:33:06,390 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:33:06,391 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:33:06,392 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies ef+po: 0
2023-03-17 18:33:06,392 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies ef1+po: 1
2023-03-17 18:33:06,393 DEBUG eq 36 update_results:: instance 98, method mnw, satisfies efx+po: 1
2023-03-17 18:33:06,839 INFO eq 158 eq_goods:: done with mnw for instance 99 in 0.4452822208404541s, status True
2023-03-17 18:33:06,840 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies eq: 0
2023-03-17 18:33:06,840 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies eq1: 1
2023-03-17 18:33:06,841 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies dupeq1: 1
2023-03-17 18:33:06,841 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies eqx: 0
2023-03-17 18:33:06,841 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies dupeqx: 0
2023-03-17 18:33:06,841 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies ef: 0
2023-03-17 18:33:06,841 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies ef1: 1
2023-03-17 18:33:06,841 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies efx: 1
2023-03-17 18:33:06,842 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies po: 1
2023-03-17 18:33:06,843 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies eq+po: 0
2023-03-17 18:33:06,843 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies eq1+po: 1
2023-03-17 18:33:06,844 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies eqx+po: 0
2023-03-17 18:33:06,845 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:33:06,846 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies eqx+efx+po: 0
2023-03-17 18:33:06,847 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies ef+po: 0
2023-03-17 18:33:06,847 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies ef1+po: 1
2023-03-17 18:33:06,848 DEBUG eq 36 update_results:: instance 99, method mnw, satisfies efx+po: 1
2023-03-17 18:33:07,289 INFO eq 158 eq_goods:: done with mnw for instance 100 in 0.43997693061828613s, status True
2023-03-17 18:33:07,290 DEBUG eq 36 update_results:: instance 100, method mnw, satisfies eq: 0
2023-03-17 18:33:07,290 DEBUG eq 36 update_results:: instance 100, method mnw, satisfies eq1: 1
